"geographyId","currency_ReferenceRate","totalSignedAmount_ReferenceRate","totalCommitmentAmount_ReferenceRate","totalDisbursedAmount_ReferenceRate","code","name"
"4a55b530-7a4b-4828-97ee-0baa14657777","USD",2560824.6,2560824.6,2560824.6,"QRA-405-G01-H-CRN",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",12460296.83,12460296.83,12460296.83,"SRB-607-G03-H",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",40072404.51,31569281.89,28931279.84,"LAO-C-MOH",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",49071713.23,49071713.23,49071713.23,"BUR-607-G06-H",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",39653464.3,37743028.49,37364832.56,"PHL-M-PSFI",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",34990966.97,34990966.97,34992720.67,"NER-T-SCF",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",56454068.55,42877151.5,29166768.17,"CAF-Z-CRF",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",2076985.31,2076985.31,2076985.31,"ARM-H-MEA",NA
"17d8b5fa-52ad-4016-aa50-212f20d69a89","USD",3338503.09,3338503.09,3338503.09,"CPV-810-G02-H",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",2720573.27,2720573.27,2720573.27,"BTN-H-MOH",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",11693938.05,11693938.05,11693938.05,"TAJ-304-G02-T",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",31218174.9,31218174.9,31218174.9,"BUR-809-G08-M",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",29828804.18,29828804.18,29828804.18,"GUA-311-G06-H",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",12709087,12709087,12709087,"LAO-102-G02-M-00",NA
"16aeb894-1042-4a7a-9757-016e29cbdf8f","USD",9825282.81,9825282.81,9825282.81,"NIC-202-G03-H-00",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",497712050.32,480433215.15,480433215.15,"NGA-H-FHI360",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",6126183.17,6126183.17,6126183.17,"KHM-202-G04-T-00",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",64684994.99,64684994.99,64684994.99,"ZMB-405-G10-H",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",21736357,21736357,21736357,"BGD-506-G04-T",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",4396338.62,4396338.62,4396338.62,"SRL-102-G02-M-00",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",135086736.85,127601458.02,127443753.23,"SOM-T-WV",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",21643397.61,21643397.61,21643397.61,"SNG-H-DLSI",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",177491468.53,156503484.62,137070700.54,"TGO-M-PMT",NA
"38c052af-358f-4185-b3b6-c0d3ab4ede7d","USD",2538847.24,2538847.24,2538847.24,"NAM-M-MOH",NA
"38c052af-358f-4185-b3b6-c0d3ab4ede7d","USD",25775468.8,25775468.8,25775468.8,"NMB-202-G07-H",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",52374763.18,52374763.18,52374763.18,"ZAR-304-G03-M",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",1868999679.33,1643286432.95,1594202086.23,"ZWE-H-UNDP",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",44319322.79,44319322.79,44319322.79,"AFG-809-G09-M",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",22020725.19,22020725.19,22020725.19,"SEN-708-G07-M",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",34383781.38,34383781.38,34383781.38,"ZAR-911-G14-T",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",8013606.44,8013606.44,8013606.44,"SLV-708-G06-H",NA
"42cc3494-bc21-45e8-8c04-157e6290abfd","USD",22205169.87,22205169.87,22205169.87,"GNQ-506-G02-M",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",75344977.41,70358980.72,69293169.83,"SOM-H-UNICEF",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",3229176.37,3229176.37,3229176.37,"KGZ-506-G03-M",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",2124528.18,2124528.18,2124528.18,"MAL-607-G04-M",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",15152167.21,15152167.21,15152167.21,"BLR-H-UNDP",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",78593198.85,78457934.82,78457934.82,"MWI-M-WVM",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",44254441.23,44254441.23,44254441.23,"MAL-405-G02-H",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",9412843.81,9412843.81,9412843.81,"MOL-T-PAS",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",55291636.13,43686989.77,42152075.85,"BLR-C-RSPCMT",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",160825538.08,150259432.97,147007484.56,"SOM-M-UNICEF",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",21475451.83,21475451.83,21475451.83,"SEN-405-G03-M",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",28210737.26,28210737.26,28210737.26,"UGD-011-G11-M",NA
"c78c3791-8b2c-4b61-8a4a-90b7f44243bc","USD",5486601.65,5486601.65,5486601.65,"QMZ-H-ECUO",NA
"1a011619-1610-46be-a1ac-4cbafe3e6a42","USD",519195.34,519195.34,519195.34,"GEO-611-G09-M",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",4149747.26,4149747.26,4149747.26,"IDN-809-G07-H",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",20789919.25,20789919.25,20789919.25,"CIV-202-G01-H-00",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",43926854.04,32364232.6,29774967.08,"MNG-C-MOH",NA
"6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35","USD",49390714,49390714,49390714,"ERI-910-G07-M",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",20204481,20204481,20204481,"ZMB-102-G08-H-00",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",370141430.21,349541884.74,331072721.11,"NER-M-CRS",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",114289214.18,104931861.33,104340029.77,"UGA-M-TASO",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",3562447.12,3562447.12,3562447.12,"GMB-H-ActionAid",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",245845025.74,203214306.97,196408843.95,"KEN-M-TNT",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",13092711.44,13092711.44,13092711.44,"PAK-708-G08-M",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",3486893.32,3486893.32,3486893.32,"KHM-506-G08-S",NA
"d619f707-e72b-429a-9050-1ee690e285d8","USD",3515678.98,3515678.98,3515678.98,"BTN-708-G05-M",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",13310106.9,13310106.9,13310106.9,"PHL-607-G07-M",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",161729160.01,155500510.26,152538614.06,"PAK-M-DOMC",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",29141228.86,29141228.86,29141228.86,"BDI-202-G05-M-00",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",2085355.54,2085355.54,2085355.54,"BOL-306-G05-M",NA
"07b0a4cc-587d-4e84-be00-6f5df1cd6855","USD",34494934.52,34494934.52,34494934.52,"MAW-607-G01-H",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",14720513.93,14720513.93,14720513.93,"SEN-M-IntraH",NA
"e32d1235-1bf9-46c7-af05-bf85a0873595","USD",5465950.59,5465950.59,5465950.59,"MNT-910-G03-H",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",22737566.42,22605672.99,22490421.79,"TLS-H-MOH",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",18335894.05,18305720.23,18305720.23,"NPL-M-SCF",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",13975666.91,13975666.91,13975666.91,"SLV-T-MOH",NA
"2d777324-7b1f-48ad-a1e0-72f6e4d2b646","USD",4961456.81,4961456.81,4961456.81,"BWA-M-BMOH",NA
"16aeb894-1042-4a7a-9757-016e29cbdf8f","USD",38105148,35003921.98,32528930.08,"NIC-M-REDNICA",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",1288631.14,1288631.14,1288631.14,"NER-306-G06-M",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",11726620.9,11726620.9,11726620.9,"BRN-708-G06-T",NA
"a11f6ff8-cd18-4942-b0be-9488e846d731","USD",2097976,2097976,2097976,"BLZ-304-G01-H",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",9225105.4,7677498.83,7147879.85,"GMB-C-AAITG",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",55093544.64,39021730.46,37768489,"CMR-C-CARE Cameroon",NA
"a1d45f7a-4622-4002-aedc-8bae17df0bc7","USD",18558117.41,18494940.8,18494940.8,"AGO-T-MOH",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",66659048.24,66659048.24,66659048.24,"TZA-304-G03-C",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",16347839.1,16347839.1,16347839.1,"PHL-202-G02-T-00",NA
"9fa56c37-6f5d-4f04-a8ef-d41b4b7e1502","USD",3410798.44,3410798.44,3410798.44,"STP-405-G01-M",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",12845540,12845540,12845540,"HTI-304-G03-M",NA
"ec4cbe95-b688-4ab8-bb5b-61f6d90910a9","USD",29350494.91,29350494.91,29350494.91,"UZB-H-RAC",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",4317190.43,4317190.43,4317190.43,"NER-304-G02-M",NA
"73e948b2-76b9-4437-b6a3-8141af71bdc8","USD",839214,839214,839214,"QRC-Z-IOM",NA
"ac0dbc5d-1cca-454a-b021-66c849fa8fcf","USD",4996762.84,4996762.84,4996762.84,"BRA-809-G03-M",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",11736707,11736707,11736707,"KEN-011-G14-M",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",289853.57,289853.57,289853.57,"AFG-012-G13-T",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",934857269.31,702431937.43,638315906.39,"ZAF-C-NDOH",NA
"b47fa8ac-e827-469f-8bc0-2b0250577e9a","USD",3938823.77,3938823.77,3938823.77,"GAB-509-G04-M",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",10419862.72,10419862.72,10419862.72,"NER-304-G01-H",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",303880742.42,280528520.69,251100878.19,"ZMB-C-CHAZ",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",57853607.62,57853607.62,57853607.62,"CHN-405-G05-H",NA
"973ce1b8-266b-484b-9c3f-14497da7047d","USD",4576575.83,4576575.83,4576575.83,"QRA-H-UNDP",NA
"6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35","USD",27425235.55,27425235.55,27425235.55,"ERI-506-G03-H",NA
"6e687023-6549-45be-ad92-e64151157471","USD",14170222,14170222,14170222,"GHA-102-G01-H-00",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",28958216.49,27337480.49,26203186.49,"IND-H-PLAN",NA
"83e03d72-bb83-49bc-90ae-311877ab74fe","USD",1104480.08,1104480.08,1104480.08,"GUY-405-G03-T",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",151944335.49,151944335.49,151944335.49,"ZAM-H-UNDP",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",1850940.69,1850940.69,1850940.69,"LSO-813-G09-H",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",8942284.53,8942284.53,8942284.53,"ARM-202-G05-H-00",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",9152139.22,9152139.22,9152139.22,"CMR-506-G05-H",NA
"a1d45f7a-4622-4002-aedc-8bae17df0bc7","USD",60552745.19,60552745.19,60552745.19,"AGO-M-MOH",NA
"b64c29b4-0131-4f67-8c06-da720fc20e63","USD",14998740.69,14998740.69,14998740.69,"IRN-202-G01-H-00",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",6045042.48,6045042.48,6045042.48,"THA-809-G11-H",NA
"e6ef36ac-ff54-4cc2-aedf-f0ac3424f82a","USD",6501140.84,6501140.84,6501140.84,"QPA-506-G02-M",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",166774296.65,143352492.41,143340781.41,"MOZ-C-CCS",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",6440745,6440745,6440745,"ECU-809-G05-M",NA
"a11f6ff8-cd18-4942-b0be-9488e846d731","USD",5372682.56,5372682.56,5372682.56,"BEL-910-G02-H",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",47325659.3,43991705.7,43412513.8,"TCD-M-MOH",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",38481706.64,38481706.64,38481706.64,"NGA-404-G05-M",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",27409064.6,23192048.4,20989472.94,"SLV-C-MOH",NA
"d7c904fa-9dcd-426f-8b43-75a3391ab549","USD",9876140.25,9876141.25,9876140.25,"PSE-708-G01-H",NA
"d7a14533-1ebf-45ef-b4a1-bcce46d6b5bd","USD",7454043.15,5630752.85,5610054.34,"QNA-C-CDF",NA
"b8fe5af2-13be-4ebe-a354-760cb2f2d5ca","USD",2796298.2,2796298.2,2796298.2,"MKD-506-G02-T",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",3749375.61,3749375.61,3749375.61,"BDI-M-SEPCNLS",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",150220140.92,150220140.92,150220140.92,"UGD-708-G07-H",NA
"973ce1b8-266b-484b-9c3f-14497da7047d","USD",2262213.13,2262213.13,2262213.13,"QRA-H-CVC",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",15781571.94,15781571.94,15781571.94,"LSO-506-G03-H",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",90475534.03,88121519.56,85399256.86,"BGD-M-NMCP",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",73643271.62,73643271.62,73643271.62,"NGA-506-G07-H",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",18379587.55,18379587.55,18379587.55,"ETH-911-G11-S",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",34969793.82,29863350.92,29028956.28,"ARM-C-MOH",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",14041551.99,14041551.99,14041551.99,"SAF-H-NRASD",NA
"8f384746-ca2a-4520-98b5-181529b697a4","USD",8029480.79,8029480.79,8029480.79,"MOR-011-G05-T",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",20110988.02,20110988.02,20110988.02,"BUR-708-G07-M",NA
"a1313a6f-19ba-457f-b0eb-5ff2c5c55b6d","USD",1645056,1645056,1645056,"YEM-305-G03-H",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",9216679,9216679,9216679,"GIN-H-PSI",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",6248137,6248137,6248137,"ZAR-911-G13-T",NA
"8d83c2f3-e4ea-4640-8385-bc037eae5f35","USD",4935113.19,4935113.19,4935113.19,"QPF-H-ITPC",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",24255588.04,24255588.04,24255588.04,"THA-T-DDC",NA
"07b0a4cc-587d-4e84-be00-6f5df1cd6855","USD",11295998.64,11295998.64,11295998.64,"QPF-H-ALCO",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",4261827.39,4261827.39,4261827.39,"LSO-607-G04-T",NA
"2d777324-7b1f-48ad-a1e0-72f6e4d2b646","USD",8200122.69,8200122.69,8200122.69,"BOT-506-G02-T",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",68247055.14,48435275.3,40440384.57,"CAF-Z-WVI",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",25365458.04,23673486.66,22975418.27,"QNB-M-MoH",NA
"57e3816a-7b6f-400d-9621-1c82042a7765","USD",10614000.17,10614000.17,10614000.17,"DMR-309-G07-T",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",63168369.28,63168369.28,63168369.28,"ZAF-607-G06-H",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",12518400,12518400,12518400,"RWA-404-G04-T",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",10183378.56,10183378.56,10183378.56,"SLE-708-G06-T",NA
"1a011619-1610-46be-a1ac-4cbafe3e6a42","USD",2175214.46,2175214.46,2175214.46,"GEO-607-G04-M",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",9878399.33,9829854.78,9705495.21,"CMR-C-CMF",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",8524870.47,8524870.47,8524870.47,"LKA-809-G11-M",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",4647000,4647000,4647000,"TZA-102-G02-H-00",NA
"16aeb894-1042-4a7a-9757-016e29cbdf8f","USD",14094095.18,14094095.18,14094095.18,"NIC-H-INSS",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",3130026.65,3130026.65,3130026.65,"PAK-911-G14-H",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",52372372.46,52372372.46,52372372.46,"GIN-H-CNLS",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",73496112,29369782.78,29087041.41,"MOZ-S-MOH",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",17845717.83,17845717.83,17845717.83,"ZAF-102-G02-C-00",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",10352983.98,10352983.98,10352983.98,"MDG-910-G17-M",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",1422436785.95,1136993605.73,1105424755.48,"MWI-C-MOH",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",5971565.24,5971565.24,5971565.24,"GIN-202-G01-H-00",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",15304752.14,15304752.14,15304752.14,"PNG-812-G08-M",NA
"57e3816a-7b6f-400d-9621-1c82042a7765","USD",103282047.03,103282047.03,103282047.03,"DMR-202-G01-H-00",NA
"b582c23d-697d-4370-a81b-d3dd72eab7c2","USD",30038492.02,30038492.02,30038492.02,"SWZ-T-NERCHA",NA
"2ebb6460-e75b-422d-8f75-2ed9f241f5d5","USD",11858379.23,11858379.23,11858379.23,"LBR-304-G03-M",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",50615262,50615262,50615262,"RWA-809-G10-M",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",1542014.62,1542014.62,1542014.62,"SLV-202-G04-T-00",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",6632181.66,6632181.66,6632181.66,"NGA-102-G01-H-00",NA
"16aeb894-1042-4a7a-9757-016e29cbdf8f","USD",6555724.95,6555724.95,6555724.95,"NIC-T-INSS",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",69709801.47,69709801.47,69709801.47,"PAK-T-TIH",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",26639683,14374596.2,12114596.2,"IDN-S-SG MOH",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",10130240.46,10130240.46,10130240.46,"NGA-H-LSMOH",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",41095025.38,41095025.38,41095025.38,"GTM-304-G01-H",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",3537802,3537802,3537802,"PAK-202-G02-M-00",NA
"bb0182e7-608f-4b8b-9076-8d8bfd65331c","USD",85756249.66,77121759.37,75882115.18,"CUB-H-UNDP",NA
"92f5ad2d-0fdd-4f50-8f68-2cdd31aa4925","USD",2526007.66,2526007.66,2526007.66,"SYR-011-G02-H",NA
"17d8b5fa-52ad-4016-aa50-212f20d69a89","USD",20897815.04,19006862.01,16002465.84,"CPV-Z-CCSSIDA",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",15594612.52,15594612.52,15594612.52,"PNG-012-G09-H",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",11303290.41,11303290.41,11303290.41,"BRN-809-G08-H",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",63741085.87,63741085.87,63741085.87,"MLW-911-G08-M",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",10208520,10208520,10208520,"NEP-M-PSI",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",45976175.88,45976175.88,45976175.88,"SSD-405-G05-H",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",6136385,6136385,6136385,"COD-810-G11-H",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",23173111.17,23173111.17,23173111.17,"MDG-H-SECNLS",NA
"8e97f983-8d70-483d-b459-ae197ab1e66b","USD",3739223,3739223,3739223,"BIH-607-G02-T",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",51953237.71,49181853.64,46993059.69,"MLI-C-MOH",NA
"8556164b-4b50-4a12-8cb4-381109d7b11b","USD",12023207.93,12023207.93,12023207.93,"MAT-011-G01-H",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",309164123.84,286069527.34,276564871.89,"GIN-M-CRS",NA
"c34c5b40-98a0-4aa2-9501-f9290181a671","USD",19777641.15,19777641.15,19777641.15,"TUN-607-G01-H",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",1922106.52,1922106.52,1922106.52,"LSO-809-G07-H",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",8521555.34,8521555.34,8521555.34,"MLW-708-G06-T",NA
"eeec578f-3e14-400d-b4f8-bdd80de3cb6d","USD",3877866.26,3877866.26,3877866.26,"PAN-H-CAI",NA
"1172aca5-5cf7-4a61-9efb-3f2920750878","USD",16836187.84,16813697.15,16783697.14,"QPA-T-ECSA",NA
"3ca6b230-0a31-427f-9b06-449580920816","USD",2797510.27,2797510.27,2797510.27,"SLB-T-MHMS",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",10666483,10666483,10666483,"BOL-307-G07-H",NA
"ba354972-1389-4a5d-a1b6-feb1c167b2e0","USD",11375381.88,11375381.88,11375381.88,"ROU-T-RAA",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",12091435.61,12091435.61,12091435.61,"PNG-H-OSHF",NA
"d7a14533-1ebf-45ef-b4a1-bcce46d6b5bd","USD",2937338.37,2937338.37,2937338.37,"QNA-708-G02-H",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",62441980.4,38692011.79,34114732.35,"MDG-S-MOH",NA
"780f55f5-d8cd-4189-944e-e2b82dcc317b","USD",7124011.35,7124011.35,7100288.13,"COG-H-SEPCNLS",NA
"b8fe5af2-13be-4ebe-a354-760cb2f2d5ca","USD",5802462.38,5802462.38,5802462.38,"MKD-304-G01-H",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",40945434.66,38506310.04,38165615.77,"BGD-H-SC",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",924149,924149,924149,"ZAF-910-G07-H",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",64752789.45,64752789.45,64752789.45,"TZA-C-Amref",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",41829501.26,41829501.26,41829501.26,"ZIM-M-UNDP",NA
"b47fa8ac-e827-469f-8bc0-2b0250577e9a","USD",6771293.1,6771293.1,6771293.1,"GAB-304-G01-H",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",15824652.74,15824652.74,15824652.74,"SLE-405-G02-H",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",3679527.26,3679527.26,3679527.26,"MRT-H-SENLS",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",13858443.53,13858443.53,13858443.53,"BUR-810-G10-T",NA
"57e3816a-7b6f-400d-9621-1c82042a7765","USD",4635809.24,4635809.24,4635809.24,"DOM-809-G06-M",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",15526804.82,15526804.82,15526804.82,"THA-708-G09-M",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",9501889.59,9501889.59,9501889.59,"MRT-506-G03-H",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",140194720.98,140194720.98,140194720.98,"THA-102-G01-H-00",NA
"c357c367-5c94-4ccc-b849-fc4f61159000","USD",29777690.48,29777690.48,29777690.48,"SDN-202-G03-M-00",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",3350649.33,3350649.33,3350649.33,"ZMB-102-G05-M-00",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",1610317.23,1610317.23,1610317.23,"GIN-M-PNLP",NA
"38565614-b542-4558-96f5-6c0ab3e36f97","USD",43300325.55,43300325.55,43300325.55,"HND-H-CHF",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",2425048.33,2425048.33,2425048.33,"MRT-607-G04-M",NA
"79cc6298-8372-48b4-9712-b11eaba1a805","USD",45053718.01,45053718.01,45053718.01,"PRK-810-G02-T",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",12794839.21,12794839.21,12794839.21,"CMR-910-G08-M",NA
"9775bd50-738a-46e5-8c5f-12862e5bd4ca","USD",18701110.11,18701110.11,18701110.11,"RUS-304-G02-T",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",47413860.77,47413860.77,47413860.77,"TAJ-809-G07-H",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",4138975,4138975,4138975,"SER-910-G06-T",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",4090774.33,4090774.33,4090774.33,"MDG-810-G14-T",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",8657697.93,8657697.93,8657697.93,"LAO-M-GFMOH",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",3612146.23,3612146.23,3612146.23,"BOL-913-G11-T",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",722530303.26,649602156.69,610484866.96,"ZMB-C-MOH",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",2349520.92,2349520.92,2349520.92,"SAF-102-G01-C-00",NA
"796d37b9-5090-4391-bad2-1b88efa261f4","USD",8716212,4925063.77,4099053.55,"QPD-H-UNDP",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",1086949.29,1086949.29,1086949.29,"PHL-509-G10-H",NA
